reading_id,machine_id,timestamp,current_temperature,current_vibration,current_pressure,current_runtime_hours,current_energy_consumption,current_operating_load,machine_type,site_id,manufacturer,expected_lifetime_years,criticality,temperature_delta_from_machine_baseline,vibration_delta_from_machine_baseline,pressure_delta_from_machine_baseline,temperature_pressure_ratio,vibration_load_ratio,energy_per_runtime_hour,machine_age_days,estimated_lifetime_used_ratio,temperature_rolling_mean,temperature_rolling_max,temperature_rolling_min,temperature_rolling_std,vibration_rolling_mean,vibration_rolling_max,vibration_rolling_std,pressure_rolling_mean,pressure_rolling_min,pressure_rolling_std,operating_load_rolling_mean,energy_consumption_rolling_mean,temperature_rolling_mean_72h,temperature_rolling_max_72h,temperature_rolling_min_72h,temperature_rolling_std_72h,vibration_rolling_mean_72h,vibration_rolling_max_72h,vibration_rolling_std_72h,pressure_rolling_mean_72h,pressure_rolling_min_72h,pressure_rolling_std_72h,operating_load_rolling_mean_72h,energy_consumption_rolling_mean_72h,last_maintenance_type,cumulative_maintenance_count,cumulative_maintenance_cost,cumulative_downtime_hours,average_risk_reduction_score,days_since_last_maintenance,recent_maintenance_flag,failure_within_label_window
R00000043,M0001,2024-01-11 12:00:00,96.77,6.139,147.6,8028.81,67.87,1.0,generator,site_east,OmniWorks,14,high,6.8999999999999915,0.859,6.329999999999984,0.6556233062330623,6.139,0.008453307526271017,3417,0.6682311528307422,94.79499999999999,96.77,91.64,2.432508992789127,6.1370000000000005,6.37,0.17199806200458373,144.0975,139.74,3.39002826930208,0.89225,66.895,94.65833333333335,97.53,91.42,2.295219669951722,6.195,6.515,0.20774416084125133,147.15583333333333,139.74,4.180407675494518,0.8514166666666667,67.14333333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000044,M0001,2024-01-11 18:00:00,91.62,6.029,139.81,8032.2,62.77,0.566,generator,site_east,OmniWorks,14,high,1.75,0.7489999999999997,-1.460000000000008,0.6553179314784351,10.651943462897528,0.00781479544832051,3417,0.6682311528307422,94.78999999999999,96.77,91.62,2.4411609260076723,6.154,6.37,0.1508663868019181,142.62,139.74,3.719094871963803,0.8234999999999999,65.3825,94.53666666666668,97.53,91.42,2.4217023814338505,6.1803333333333335,6.515,0.21311726747724824,146.48583333333332,139.74,4.674169752885328,0.8310833333333333,66.74833333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000045,M0001,2024-01-12 00:00:00,91.93,5.837,138.73,8036.24,65.77,0.673,generator,site_east,OmniWorks,14,high,2.0600000000000023,0.5569999999999995,-2.5400000000000205,0.6626540762632452,8.673105497771173,0.008184175684150797,3418,0.6684267136012516,94.2425,96.77,91.62,2.8524536221762826,6.02075,6.139,0.13050255425341908,142.3675,138.73,4.003235150058956,0.78175,66.08250000000001,94.09083333333335,97.53,91.42,2.3624850488543983,6.131666666666667,6.515,0.21974048053983544,146.01250000000002,138.73,5.16528468809718,0.8148333333333332,66.205,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000046,M0001,2024-01-12 06:00:00,96.1,6.855,144.55,8041.53,71.7,0.883,generator,site_east,OmniWorks,14,high,6.22999999999999,1.5750000000000002,3.280000000000001,0.6648218609477689,7.763306908267271,0.008916213705600801,3418,0.6684267136012516,94.105,96.77,91.62,2.707280308107487,6.215,6.855,0.4445432112479798,142.6725,138.73,4.144975874477538,0.7805,67.0275,93.97166666666665,96.77,91.42,2.203987433280999,6.211500000000001,6.855,0.2896403726253386,145.92166666666665,138.73,5.181987743105656,0.8265833333333333,66.88916666666667,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000047,M0001,2024-01-12 12:00:00,92.0,6.089,148.28,8044.5,62.65,0.494,generator,site_east,OmniWorks,14,high,2.1299999999999955,0.8090000000000002,7.009999999999991,0.6204478014567035,12.32591093117409,0.00778792964136988,3418,0.6684267136012516,92.9125,96.1,91.62,2.1314060304565414,6.2025,6.855,0.44808146580727864,142.8425,138.73,4.419301415382398,0.654,65.7225,94.01166666666666,96.77,91.42,2.1593510529084723,6.198666666666667,6.855,0.29152337605735534,145.505,138.73,4.716665810043857,0.8026666666666666,66.78416666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000048,M0001,2024-01-12 18:00:00,93.68,6.598,147.25,8049.57,68.23,0.844,generator,site_east,OmniWorks,14,high,3.8100000000000023,1.3179999999999996,5.97999999999999,0.6361969439728353,7.817535545023697,0.008476229165036146,3418,0.6684267136012516,93.4275,96.1,91.93,1.9567213223484867,6.3447499999999994,6.855,0.4646535447692885,144.70250000000001,138.73,4.281054192602635,0.7235,67.0875,94.2,96.77,91.62,2.0058641302667715,6.234583333333333,6.855,0.31302467469785294,145.2025,138.73,4.449439443754315,0.8035833333333332,67.00500000000001,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000049,M0001,2024-01-13 00:00:00,95.4,6.055,144.23,8053.39,66.1,0.637,generator,site_east,OmniWorks,14,high,5.530000000000001,0.7749999999999995,2.9599999999999795,0.6614435276988144,9.505494505494505,0.00820772370393089,3419,0.668622274371761,94.29499999999999,96.1,92.0,1.8370538007000805,6.39925,6.855,0.39241676399800357,146.0775,144.23,1.997688247283281,0.7145,67.17,94.27500000000002,96.77,91.62,2.03471910055953,6.203916666666667,6.855,0.3109067262447725,144.7575,138.73,4.234780503059319,0.7740833333333333,66.69,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000050,M0001,2024-01-13 06:00:00,95.51,6.121,147.41,8057.16,62.94,0.628,generator,site_east,OmniWorks,14,high,5.640000000000001,0.8410000000000002,6.139999999999986,0.6479207652126722,9.746815286624205,0.007811685507052113,3419,0.668622274371761,94.14750000000001,95.51,92.0,1.6588625621189792,6.21575,6.598,0.2562542682571337,146.7925,144.23,1.7672648358410628,0.65075,64.98,94.25750000000001,96.77,91.62,2.0220247503205933,6.220583333333334,6.855,0.299513684110921,145.03333333333333,138.73,4.295425332592708,0.7638333333333334,66.26833333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000051,M0001,2024-01-13 12:00:00,95.46,6.566,143.48,8061.87,69.68,0.786,generator,site_east,OmniWorks,14,high,5.589999999999989,1.2859999999999996,2.2099999999999795,0.6653192082520212,8.353689567430026,0.008643155992344208,3419,0.668622274371761,95.0125,95.51,93.68,0.8894708164596112,6.335,6.598,0.2867786602939595,145.5925,143.48,2.0305725793481315,0.72375,66.73750000000001,94.24000000000001,96.77,91.62,2.0095589746825637,6.224833333333334,6.855,0.30439323649556027,144.1775,138.73,3.311146807651199,0.7566666666666667,66.45166666666667,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000052,M0001,2024-01-13 18:00:00,93.33,6.595,149.69,8066.85,68.6,0.83,generator,site_east,OmniWorks,14,high,3.4599999999999937,1.3149999999999995,8.419999999999987,0.6234885429888436,7.945783132530121,0.008503938960064955,3419,0.668622274371761,94.925,95.51,93.33,1.0642837967384469,6.33425,6.595,0.285864041110452,146.2025,143.48,2.8823297868218423,0.7202500000000001,66.83,94.38083333333334,96.77,91.62,1.8647859167077279,6.277666666666668,6.855,0.30941685131677604,144.50833333333333,138.73,3.6593040404708828,0.7557499999999999,66.43333333333332,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000053,M0001,2024-01-14 00:00:00,95.01,6.359,150.9,8072.85,69.27,1.0,generator,site_east,OmniWorks,14,high,5.140000000000001,1.0789999999999997,9.629999999999995,0.6296222664015905,6.359,0.008580612794737917,3420,0.6688178351422704,94.82749999999999,95.51,93.33,1.0233401194128944,6.4102500000000004,6.595,0.21960779433647376,147.87,143.48,3.2648123988983206,0.8109999999999999,67.6225,94.455,96.77,91.62,1.8711566670717985,6.27675,6.855,0.30913460586847047,145.43833333333333,138.73,3.754187560901095,0.7690833333333332,66.95833333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000054,M0001,2024-01-14 06:00:00,94.0,6.682,148.45,8077.31,65.68,0.742,generator,site_east,OmniWorks,14,high,4.1299999999999955,1.4020000000000001,7.179999999999978,0.6332098349612665,9.005390835579515,0.008131419990070953,3420,0.6688178351422704,94.44999999999999,95.46,93.33,0.9644687656943485,6.5504999999999995,6.682,0.13685150102695254,148.13,143.48,3.2573711281748086,0.8394999999999999,68.3075,94.23416666666667,96.77,91.62,1.7403576347893712,6.327083333333333,6.855,0.322706018292849,145.86499999999998,138.73,3.7836214013945795,0.7569166666666667,66.77166666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000055,M0001,2024-01-14 12:00:00,94.64,6.089,150.61,8082.71,64.5,0.901,generator,site_east,OmniWorks,14,high,4.769999999999996,0.8090000000000002,9.340000000000003,0.6283779297523404,6.758046614872364,0.007979996808001277,3420,0.6688178351422704,94.245,95.01,93.33,0.7390308969634793,6.43125,6.682,0.2658600822487852,149.9125,148.45,1.1030374729203714,0.86825,67.0125,94.05666666666666,96.1,91.62,1.5571963928999322,6.322916666666667,6.855,0.3256644838796616,146.1158333333333,138.73,4.002538872296253,0.7486666666666667,66.49083333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000056,M0001,2024-01-14 18:00:00,95.94,6.114,146.55,8087.74,66.43,0.839,generator,site_east,OmniWorks,14,high,6.069999999999993,0.8339999999999996,5.280000000000001,0.6546571136131013,7.2872467222884385,0.008213666611439043,3420,0.6688178351422704,94.89750000000001,95.94,94.0,0.8106119087866069,6.311,6.682,0.2757039474992426,149.1275,146.55,2.0365064039509706,0.8704999999999999,66.47,94.41666666666667,96.1,91.93,1.4374177183302255,6.330000000000001,6.855,0.31955764880392284,146.6775,138.73,3.4754048161852533,0.7714166666666668,66.79583333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000057,M0001,2024-01-15 00:00:00,93.59,6.016,150.79,8092.27,62.27,0.755,generator,site_east,OmniWorks,14,high,3.719999999999999,0.7359999999999998,9.519999999999982,0.6206645002984283,7.968211920529801,0.0076949978189061905,3421,0.6690133959127799,94.5425,95.94,93.59,1.0269818239222357,6.22525,6.682,0.3073254246993986,149.10000000000002,146.55,2.0050935140287023,0.80925,64.72000000000001,94.555,96.1,92.0,1.2430936481946173,6.344916666666666,6.855,0.29789640003114437,147.6825,143.48,2.6023140925652,0.77825,66.50416666666668,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000058,M0001,2024-01-15 06:00:00,95.95,6.128,144.15,8097.64,70.59,0.895,generator,site_east,OmniWorks,14,high,6.079999999999998,0.8479999999999999,2.8799999999999955,0.66562608394034,6.846927374301676,0.008717354686056679,3421,0.6690133959127799,95.03,95.95,93.59,1.140204659991651,6.08675,6.128,0.04984893847080899,148.025,144.15,3.2413320307141413,0.8475,65.9475,94.5425,95.95,92.0,1.2267927512605548,6.284333333333333,6.682,0.25566111566017685,147.64916666666667,143.48,2.6482428422474715,0.7792499999999999,66.41166666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000059,M0001,2024-01-15 12:00:00,96.65,6.56,151.92,8103.26,69.94,0.937,generator,site_east,OmniWorks,14,high,6.780000000000001,1.2799999999999994,10.649999999999977,0.6361901000526594,7.001067235859124,0.00863109415223009,3421,0.6690133959127799,95.5325,96.65,93.59,1.3369710792185137,6.2044999999999995,6.56,0.2421810617423784,148.3525,144.15,3.6321928638220786,0.8565,67.3075,94.93,96.65,93.33,1.0757914634013788,6.323583333333333,6.682,0.2590785975277966,147.95250000000001,143.48,2.921441502844993,0.8161666666666667,67.01916666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000060,M0001,2024-01-15 18:00:00,91.46,5.906,148.37,8107.0,64.53,0.623,generator,site_east,OmniWorks,14,high,1.5899999999999892,0.6259999999999994,7.099999999999994,0.6164318932398732,9.479935794542536,0.007959787837671149,3421,0.6690133959127799,94.4125,96.65,91.46,2.3639003786115813,6.1525,6.56,0.28638610301479245,148.8075,144.15,3.440042393149633,0.8025,66.83250000000001,94.745,96.65,91.46,1.4396432638930834,6.265916666666667,6.682,0.26925907035733676,148.04583333333335,143.48,2.9148412036376845,0.7977500000000001,66.71083333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000061,M0001,2024-01-16 00:00:00,96.95,6.375,137.03,8112.0,67.69,0.832,generator,site_east,OmniWorks,14,high,7.079999999999998,1.0949999999999998,-4.240000000000009,0.7075093045318543,7.662259615384616,0.008344428007889546,3422,0.6692089566832893,95.2525,96.95,91.46,2.562815834194891,6.24225,6.56,0.2856015581189972,145.3675,137.03,6.401730885731915,0.82175,68.1875,94.87416666666667,96.95,91.46,1.5676007048023999,6.292583333333334,6.682,0.2622255997257237,147.44583333333335,137.03,4.220375809059753,0.8140000000000001,66.84333333333335,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000062,M0001,2024-01-16 06:00:00,92.99,5.938,152.27,8116.69,63.37,0.782,generator,site_east,OmniWorks,14,high,3.1199999999999903,0.6579999999999995,11.0,0.610691534773757,7.593350383631713,0.007807369752941162,3422,0.6692089566832893,94.51249999999999,96.95,91.46,2.7169882222784825,6.19475,6.56,0.32413718803411906,147.3975,137.03,7.132673061342451,0.7935000000000001,66.3825,94.66416666666667,96.95,91.46,1.6417200422025964,6.277333333333332,6.682,0.27796053785755437,147.85083333333333,137.03,4.443895625836986,0.8268333333333334,66.87916666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000063,M0001,2024-01-16 12:00:00,92.92,6.185,153.58,8121.71,65.2,0.837,generator,site_east,OmniWorks,14,high,3.049999999999997,0.9049999999999994,12.310000000000002,0.605026696184399,7.389486260454002,0.008027866052838627,3422,0.6692089566832893,93.58,96.95,91.46,2.354782367863296,6.101,6.375,0.22115303901747846,147.8125,137.03,7.521224966719202,0.7685,65.19749999999999,94.4525,96.95,91.46,1.6927338028386825,6.245583333333333,6.682,0.26336682276500506,148.6925,137.03,4.496954777705347,0.8310833333333334,66.50583333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000064,M0001,2024-01-16 18:00:00,89.57,6.612,150.37,8126.81,65.39,0.851,generator,site_east,OmniWorks,14,high,-0.30000000000001137,1.3319999999999999,9.099999999999994,0.5956640287291347,7.769682726204466,0.008046207552532913,3422,0.6692089566832893,93.1075,96.95,89.57,3.0181492673490866,6.2775,6.612,0.28589800045936936,148.3125,137.03,7.636239803288886,0.8255,65.4125,94.13916666666667,96.95,89.57,2.193367930555162,6.247,6.682,0.265454669987518,148.74916666666667,137.03,4.514915600405787,0.8328333333333333,66.23833333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000065,M0001,2024-01-17 00:00:00,92.22,6.385,146.95,8131.99,66.11,0.863,generator,site_east,OmniWorks,14,high,2.3499999999999943,1.1049999999999995,5.679999999999978,0.6275603946920721,7.398609501738123,0.00812962140878186,3423,0.6694045174537988,91.92500000000001,92.99,89.57,1.6080319233977778,6.279999999999999,6.612,0.28707606425243043,150.79250000000002,146.95,2.880768126732806,0.8332499999999999,65.0175,93.90666666666665,96.95,89.57,2.2400419368368563,6.2491666666666665,6.682,0.2665557534493862,148.42,137.03,4.487759108751441,0.8214166666666668,65.97500000000001,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000066,M0001,2024-01-17 06:00:00,94.79,6.12,148.21,8136.47,67.92,0.746,generator,site_east,OmniWorks,14,high,4.920000000000002,0.8399999999999999,6.939999999999998,0.6395654814115107,8.203753351206435,0.00834760037215156,3423,0.6694045174537988,92.375,94.79,89.57,2.161889605568801,6.3255,6.612,0.22180547032628695,149.7775,146.95,2.9018313183229356,0.82425,66.155,93.97250000000001,96.95,89.57,2.254595811387756,6.202333333333333,6.612,0.2305311390259593,148.4,137.03,4.4881480286720095,0.8217499999999999,66.16166666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000067,M0001,2024-01-17 12:00:00,95.14,6.066,156.14,8141.26,63.58,0.799,generator,site_east,OmniWorks,14,high,5.269999999999996,0.7859999999999996,14.869999999999976,0.6093249647752018,7.591989987484355,0.007809601953505968,3423,0.6694045174537988,92.93,95.14,89.57,2.5908428487012674,6.29575,6.612,0.252753338256884,150.4175,146.95,4.0680001229104725,0.81475,65.75,94.01416666666667,96.95,89.57,2.2726014662149563,6.2004166666666665,6.612,0.2316519561494763,148.86083333333335,137.03,4.991386140748903,0.81325,66.085,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000068,M0001,2024-01-17 18:00:00,95.56,6.329,157.25,8146.9,70.31,0.939,generator,site_east,OmniWorks,14,high,5.689999999999998,1.0489999999999995,15.97999999999999,0.6076947535771066,6.740149094781683,0.008630276546907413,3423,0.6694045174537988,94.42750000000001,95.56,92.22,1.5049557025596036,6.225,6.385,0.1556941446126533,152.1375,146.95,5.307010300850436,0.83675,66.98,93.9825,96.95,89.57,2.2458168184021883,6.218333333333333,6.612,0.23267274455897546,149.7525,137.03,5.473495019388636,0.8215833333333333,66.40833333333335,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000069,M0001,2024-01-18 00:00:00,94.91,6.081,147.73,8152.34,68.16,0.907,generator,site_east,OmniWorks,14,high,5.039999999999992,0.8010000000000002,6.4599999999999795,0.6424558315846477,6.7045203969128995,0.008360789662845269,3424,0.6696000782243082,95.1,95.56,94.79,0.33931303148187664,6.149,6.329,0.12213926477590833,152.3325,147.73,5.061517394352466,0.84775,67.4925,94.09249999999999,96.95,89.57,2.2571427030248077,6.22375,6.612,0.22824871800894628,149.4975,137.03,5.492014243840321,0.83425,66.89916666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000070,M0001,2024-01-18 06:00:00,97.23,6.362,152.04,8158.06,70.99,0.954,generator,site_east,OmniWorks,14,high,7.359999999999999,1.0819999999999999,10.769999999999982,0.6395027624309393,6.668763102725367,0.008701823717893714,3424,0.6696000782243082,95.71000000000001,97.23,94.91,1.0484591869342572,6.2095,6.362,0.1577350098530206,153.29,147.73,4.331289261486211,0.89975,68.25999999999999,94.19916666666667,97.23,89.57,2.3798145777018824,6.24325,6.612,0.22931801063152518,150.155,137.03,5.261051571346079,0.8391666666666667,66.9325,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000071,M0001,2024-01-18 12:00:00,95.93,6.072,144.72,8163.29,65.76,0.872,generator,site_east,OmniWorks,14,high,6.060000000000002,0.7919999999999998,3.4499999999999886,0.6628662244333887,6.963302752293578,0.008055575631883714,3424,0.6696000782243082,95.90750000000001,97.23,94.91,0.9772879139060658,6.211,6.362,0.15593374661481227,150.435,144.72,5.446665646674711,0.918,68.805,94.13916666666667,97.23,89.57,2.32075010731574,6.202583333333333,6.612,0.21054149162806332,149.555,137.03,5.448680407384682,0.8337499999999999,66.58416666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000072,M0001,2024-01-18 18:00:00,91.88,5.805,144.56,8167.01,57.93,0.62,generator,site_east,OmniWorks,14,high,2.009999999999991,0.5249999999999995,3.289999999999992,0.6355838406198118,9.362903225806452,0.007093171185048139,3424,0.6696000782243082,94.98750000000001,97.23,91.88,2.278864848998312,6.08,6.362,0.22745988657343502,147.2625,144.56,3.5028976100747147,0.8382499999999999,65.71,94.17416666666666,97.23,89.57,2.27947146319385,6.194166666666667,6.612,0.2249981144702143,149.23749999999998,137.03,5.631933504579008,0.8335,66.03416666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000073,M0001,2024-01-19 00:00:00,95.42,6.043,147.94,8170.99,63.35,0.663,generator,site_east,OmniWorks,14,high,5.549999999999997,0.7629999999999999,6.6699999999999875,0.6449912126537786,9.114630467571644,0.007753038493499564,3425,0.6697956389948176,95.11500000000001,97.23,91.88,2.287334693480627,6.0705,6.362,0.22819655270548378,147.315,144.56,3.513796617146066,0.77725,64.5075,94.04666666666667,97.23,89.57,2.14915769265048,6.166499999999999,6.612,0.2211192602934609,150.14666666666668,144.56,4.174019935774363,0.8194166666666667,65.6725,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000074,M0001,2024-01-19 06:00:00,96.7,6.148,157.77,8176.74,71.65,0.958,generator,site_east,OmniWorks,14,high,6.829999999999998,0.8679999999999994,16.5,0.6129175381885023,6.417536534446764,0.008762660913762698,3425,0.6697956389948176,94.9825,96.7,91.88,2.1342035985350813,6.017,6.148,0.14810581802661743,148.7475,144.56,6.213251295953422,0.7782500000000001,64.6725,94.35583333333334,97.23,89.57,2.2479140162031106,6.184,6.612,0.20939002320593478,150.605,144.56,4.69751094633194,0.8340833333333334,66.3625,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000075,M0001,2024-01-19 12:00:00,93.08,6.007,149.34,8181.34,65.51,0.766,generator,site_east,OmniWorks,14,high,3.2099999999999937,0.7269999999999994,8.069999999999993,0.6232757466184545,7.842036553524804,0.008007245756807564,3425,0.6697956389948176,94.27,96.7,91.88,2.1875099999771446,6.00075,6.148,0.14355573830397808,149.9025,144.56,5.6156826536643445,0.7517499999999999,64.61,94.36916666666667,97.23,89.57,2.239080405123058,6.1691666666666665,6.612,0.21552761195529346,150.25166666666667,144.56,4.612080645303946,0.8281666666666666,66.38833333333334,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000076,M0001,2024-01-19 18:00:00,94.73,5.925,156.06,8185.88,66.42,0.757,generator,site_east,OmniWorks,14,high,4.859999999999999,0.6449999999999996,14.789999999999992,0.6070101243111624,7.826948480845442,0.008113971863745864,3425,0.6697956389948176,94.9825,96.7,93.08,1.5082522998490957,6.030749999999999,6.148,0.0924567466440393,152.7775,147.94,4.862018613703498,0.7859999999999999,66.7325,94.79916666666668,97.23,91.88,1.652207659925094,6.111916666666666,6.385,0.1745536949601531,150.72583333333333,144.56,4.908331429746946,0.8203333333333335,66.47416666666668,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000077,M0001,2024-01-20 00:00:00,95.96,6.414,146.49,8191.86,67.04,0.996,generator,site_east,OmniWorks,14,high,6.089999999999989,1.1339999999999995,5.219999999999999,0.6550617789610211,6.4397590361445785,0.008183733608728665,3426,0.6699911997653271,95.11749999999999,96.7,93.08,1.5827902577410862,6.1235,6.414,0.21444890611363096,152.415,146.49,5.370391047214287,0.86925,67.655,95.11083333333335,97.23,91.88,1.46341728550512,6.114333333333334,6.414,0.17882664705510043,150.6875,144.56,4.9421804628394534,0.8314166666666666,66.55166666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00000078,M0001,2024-01-20 06:00:00,98.03,5.975,143.19,8196.96,65.32,0.851,generator,site_east,OmniWorks,14,high,8.159999999999997,0.6949999999999994,1.9199999999999875,0.6846148474055451,7.021151586368977,0.007968807948312544,3426,0.6699911997653271,95.44999999999999,98.03,93.08,2.0858091954922746,6.0802499999999995,6.414,0.2250442549070437,148.77,143.19,5.471252141877609,0.8425,66.0725,95.38083333333333,98.03,91.88,1.6814845082590528,6.102250000000001,6.414,0.18325299203808051,150.26916666666668,143.19,5.36530175095374,0.8401666666666667,66.33500000000001,none,0.0,0.0,0.0,0.0,-1.0,0,0
